,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver,Pri_Genres,Sec_Genres,Installs_qcut,newlastupdate,lastupdated
8201,7941,TOOLS,4.7,88993,1500000.0,10000000.0,0,0.0,1,Tools,2018-06-10,3.2.6,2.3 and up,42,Tools,3,2018-06-10,-59
8202,3008,GAME,4.6,338742,48000000.0,5000000.0,0,0.0,4,Action,2018-08-03,1.11.0,6.0 and up,0,Action,2,2018-08-03,-5
8203,9396,LIBRARIES_AND_DEMO,4.5,23,31000000.0,5000.0,0,0.0,1,Libraries & Demo,2018-07-11,3.4.5,3.0 and up,23,Libraries & Demo,0,2018-07-11,-28
8204,2826,MAPS_AND_NAVIGATION,3.9,4569,7500000.0,500000.0,0,0.0,1,Maps & Navigation,2017-12-22,2.1.10 (49),4.0 and up,25,Maps & Navigation,1,2017-12-22,-229
8205,9392,TOOLS,4.3,31,228000.0,5000.0,0,0.0,1,Tools,2016-12-12,1.0,4.0.3 and up,42,Tools,0,2016-12-12,-604
8206,6341,FAMILY,4.101386481802426,10,2600000.0,1000.0,0,0.0,4,Entertainment,2016-12-10,1.0.1,4.2 and up,17,Entertainment,0,2016-12-10,-606
8207,9390,TOOLS,3.9,203,2300000.0,10000.0,0,0.0,1,Tools,2017-03-03,1.08,3.0 and up,42,Tools,0,2017-03-03,-523
8208,2824,TOOLS,4.3,824,2800000.0,10000.0,0,0.0,1,Tools,2017-12-13,1.0.1,4.1 and up,42,Tools,0,2017-12-13,-238
8209,2832,NEWS_AND_MAGAZINES,4.1321888412017165,145,16000000.0,10000.0,0,0.0,1,News & Magazines,2016-02-26,3.1.3,4.0 and up,29,News & Magazines,0,2016-02-26,-894
8210,2481,TOOLS,4.04741144414169,0,2200000.0,100.0,0,0.0,1,Tools,2017-03-11,0.9.2,4.0.3 and up,42,Tools,0,2017-03-11,-515
8211,174,PRODUCTIVITY,3.1,19,4500000.0,500.0,1,8.99,1,Productivity,2016-11-03,1.0.8,4.0 and up,33,Productivity,0,2016-11-03,-643
8212,7686,TOOLS,4.4,9,33000000.0,50.0,1,2.99,1,Tools,2018-05-03,0.6.2,4.3 and up,42,Tools,0,2018-05-03,-97
8213,2829,FAMILY,3.7,6514,72000000.0,500000.0,0,0.0,1,Simulation,2018-05-23,1.6.2,3.0 and up,38,Simulation,1,2018-05-23,-77
8214,2828,FAMILY,4.6,37,3300000.0,1000.0,0,0.0,1,Education,2014-06-17,1.9,2.2 and up,15,Education,0,2014-06-17,-1513
8215,9389,TOOLS,4.6,154,6600000.0,10000.0,0,0.0,1,Tools,2018-07-26,1.1,4.4 and up,42,Tools,0,2018-07-26,-13
8216,2820,TOOLS,2.7,7,5200000.0,500.0,0,0.0,1,Tools,2017-06-19,1.0.2,4.4 and up,42,Tools,0,2017-06-19,-415
8217,2813,TRAVEL_AND_LOCAL,4.10929203539823,4,8000000.0,500.0,0,0.0,1,Travel & Local,2017-12-19,1.0,4.0 and up,43,Travel & Local,0,2017-12-19,-232
8218,2821,PRODUCTIVITY,4.211396011396012,3,108000.0,1000.0,0,0.0,1,Productivity,2014-01-21,2.0.0,3.1 and up,33,Productivity,0,2014-01-21,-1660
8219,10,BOOKS_AND_REFERENCE,4.1,70,3500000.0,500.0,1,0.99,1,Books & Reference,2013-08-30,1.3,2.1 and up,7,Books & Reference,0,2013-08-30,-1804
8220,4986,BOOKS_AND_REFERENCE,4.2,459,11000000.0,10000.0,0,0.0,1,Books & Reference,2016-10-01,1.2,4.0 and up,7,Books & Reference,0,2016-10-01,-676
8221,2830,MAPS_AND_NAVIGATION,1.9,179,10000000.0,10000.0,0,0.0,1,Maps & Navigation,2018-03-13,3.05,4.1 and up,25,Maps & Navigation,0,2018-03-13,-148
8222,2825,BUSINESS,4.6,17,9400000.0,1000.0,0,0.0,1,Business,2017-12-08,1.4,4.0 and up,8,Business,0,2017-12-08,-243
8223,2818,TRAVEL_AND_LOCAL,4.10929203539823,1,10000000.0,1000.0,0,0.0,1,Travel & Local,2017-05-04,1.0.2,4.2 and up,43,Travel & Local,0,2017-05-04,-461
8224,2827,TOOLS,4.2,265,8771250.338294994,10000.0,0,0.0,1,Tools,2016-05-22,1.7,4.0 and up,42,Tools,0,2016-05-22,-808
8225,7354,TOOLS,4.04741144414169,0,940000.0,10.0,1,0.99,1,Tools,2016-02-03,1.0.2,5.0 and up,42,Tools,0,2016-02-03,-917
8226,4987,BOOKS_AND_REFERENCE,4.4,121,8700000.0,10000.0,0,0.0,1,Books & Reference,2016-12-23,1.1.2,4.1 and up,7,Books & Reference,0,2016-12-23,-593
8227,2816,BUSINESS,4.2,100,6300000.0,10000.0,0,0.0,1,Business,2018-07-21,2.0.0,4.1 and up,8,Business,0,2018-07-21,-18
8228,6901,TOOLS,3.9,64,4100000.0,5000.0,0,0.0,1,Tools,2017-06-01,1.24,4.4 and up,42,Tools,0,2017-06-01,-433
8229,2817,SOCIAL,2.4,37,37000000.0,5000.0,0,0.0,4,Social,2017-06-25,1.0,4.1 and up,39,Social,0,2017-06-25,-409
8230,2819,LIFESTYLE,5.0,5,3200000.0,100.0,0,0.0,1,Lifestyle,2017-08-31,1.0.1,4.0 and up,24,Lifestyle,0,2017-08-31,-342
8231,1743,TOOLS,3.9,21,11000000.0,10000.0,0,0.0,1,Tools,2018-01-19,1.2.0.27,5.0 and up,42,Tools,0,2018-01-19,-201
8232,4988,BOOKS_AND_REFERENCE,4.344444444444444,0,2600000.0,10.0,0,0.0,1,Books & Reference,2018-06-11,1.0.0,4.1 and up,7,Books & Reference,0,2018-06-11,-58
8233,2815,MAPS_AND_NAVIGATION,3.7,78,3000000.0,10000.0,0,0.0,1,Maps & Navigation,2017-04-12,1.0.2,2.2 and up,25,Maps & Navigation,0,2017-04-12,-483
8234,2823,BUSINESS,5.0,5,14000000.0,100.0,0,0.0,1,Business,2018-03-20,2.0.2,4.1 and up,8,Business,0,2018-03-20,-141
8235,2833,FAMILY,4.0,3323,47000000.0,100000.0,0,0.0,1,Simulation,2018-03-29,1.9,4.0 and up,38,Simulation,1,2018-03-29,-132
8236,5648,PHOTOGRAPHY,3.0,1,2500000.0,10.0,1,3.49,1,Photography,2017-10-20,1.0,4.2 and up,32,Photography,0,2017-10-20,-292
8237,9391,TOOLS,4.1,29,2300000.0,5000.0,0,0.0,1,Tools,2016-04-25,1.2,4.0.3 and up,42,Tools,0,2016-04-25,-835
8238,2834,FAMILY,4.8,21,49000000.0,1000.0,0,0.0,1,Role Playing,2018-07-04,1.1,4.1 and up,36,Role Playing,0,2018-07-04,-35
8239,2831,GAME,4.5,33,44000000.0,1000.0,0,0.0,2,Action,2018-07-25,1.3.7,2.3 and up,0,Action,0,2018-07-25,-14
8240,7129,TOOLS,3.5,13,3000000.0,1000.0,0,0.0,1,Tools,2017-07-18,1.01,4.0 and up,42,Tools,0,2017-07-18,-386
8241,5649,PHOTOGRAPHY,4.19211356466877,0,2300000.0,100.0,0,0.0,1,Photography,2017-10-20,1.0,4.2 and up,32,Photography,0,2017-10-20,-292
8242,9395,TOOLS,4.04741144414169,0,15000000.0,1.0,1,1.49,1,Tools,2018-03-15,1.0.1,4.1 and up,42,Tools,0,2018-03-15,-146
8243,5112,MAPS_AND_NAVIGATION,4.051612903225807,9,10000000.0,1000.0,0,0.0,1,Maps & Navigation,2018-05-21,2.3,4.1 and up,25,Maps & Navigation,0,2018-05-21,-79
8244,7616,TOOLS,4.5,954,7600000.0,10000.0,0,0.0,4,Tools,2016-07-11,0.4.1,4.1 and up,42,Tools,0,2016-07-11,-758
8245,2839,FAMILY,4.5,355613,59000000.0,10000000.0,0,0.0,4,Role Playing,2018-08-02,1.21.2,4.4 and up,36,Role Playing,3,2018-08-02,-6
8246,2836,COMICS,4.2,25673,13485352.94117647,1000000.0,0,0.0,4,Comics,2018-06-05,Varies with device,Varies with device,12,Comics,1,2018-06-05,-64
8247,5382,GAME,4.3,504765,36000000.0,5000000.0,0,0.0,4,Action,2018-07-30,2.4.1,4.4 and up,0,Action,2,2018-07-30,-9
8248,5383,GAME,4.4,2440877,32000000.0,10000000.0,0,0.0,4,Action,2018-06-14,2.21,4.0 and up,0,Action,3,2018-06-14,-55
8249,4113,FAMILY,4.4,6715,9500000.0,500000.0,0,0.0,3,Entertainment,2018-07-20,2.9.8.1,4.4 and up,17,Entertainment,1,2018-07-20,-19
8250,2846,FAMILY,4.3,43090,95000000.0,5000000.0,0,0.0,1,Action;Action & Adventure,2018-06-29,2.8.0,4.0 and up,0,Action & Adventure,2,2018-06-29,-40
8251,5653,FAMILY,4.2,2557,5800000.0,50000.0,1,4.99,2,Adventure;Action & Adventure,2016-05-09,Varies with device,4.0.3 and up,1,Action & Adventure,1,2016-05-09,-821
8252,8712,GAME,4.5,937,35000000.0,10000.0,0,0.0,1,Trivia,2017-10-19,2.14.5e,4.0.3 and up,44,Trivia,0,2017-10-19,-293
8253,5655,FAMILY,4.3,139545,63000000.0,10000000.0,0,0.0,1,Racing;Action & Adventure,2018-01-30,1.6.1326,4.1 and up,35,Action & Adventure,3,2018-01-30,-190
8254,5516,GAME,4.3,22333,9700000.0,1000000.0,0,0.0,2,Action,2018-08-07,2.01,4.3 and up,0,Action,1,2018-08-07,-1
8255,6062,PERSONALIZATION,4.2,249,91000000.0,10000.0,0,0.0,1,Personalization,2018-07-07,4.0,4.1 and up,31,Personalization,0,2018-07-07,-32
8256,2837,SOCIAL,4.9,117,63000000.0,1000.0,0,0.0,4,Social,2018-07-13,1.8.19106,4.0.3 and up,39,Social,0,2018-07-13,-26
8257,2639,COMICS,4.1,45651,13485352.94117647,5000000.0,0,0.0,4,Comics,2018-05-24,Varies with device,Varies with device,12,Comics,2,2018-05-24,-76
8258,7251,GAME,1.4,33,3100000.0,1000.0,0,0.0,1,Trivia,2017-12-25,1.10,4.1 and up,44,Trivia,0,2017-12-25,-226
8259,1462,FAMILY,4.0,16190,88000000.0,1000000.0,0,0.0,1,Action;Action & Adventure,2018-04-24,2.1.1,4.0 and up,0,Action & Adventure,1,2018-04-24,-106
8260,8132,COMICS,5.0,34,12000000.0,5000.0,0,0.0,1,Comics,2018-07-31,1.0.5,5.0 and up,12,Comics,0,2018-07-31,-8
8261,5940,GAME,4.3,2468915,92000000.0,50000000.0,0,0.0,4,Action,2018-07-30,19.1.0,4.0.3 and up,0,Action,3,2018-07-30,-9
8262,2524,FAMILY,4.101386481802426,3,4100000.0,100.0,0,0.0,1,Entertainment,2018-07-29,2.0,5.0 and up,17,Entertainment,0,2018-07-29,-10
8263,5939,GAME,4.2,304106,40134117.64705882,10000000.0,0,0.0,4,Adventure,2018-08-06,2.8.2,4.0.3 and up,1,Adventure,3,2018-08-06,-2
8264,2849,GAME,4.3,11,23000000.0,500.0,0,0.0,1,Trivia,2018-05-22,3.2.7z,4.0.3 and up,44,Trivia,0,2018-05-22,-78
8265,2838,BOOKS_AND_REFERENCE,3.8,38,7200000.0,5000.0,0,0.0,1,Books & Reference,2018-06-18,4.0,4.4 and up,7,Books & Reference,0,2018-06-18,-51
8266,2848,TOOLS,4.1,1186,6400000.0,50000.0,0,0.0,5,Tools,2012-02-27,1.3,2.3.3 and up,42,Tools,1,2012-02-27,-2354
8267,2844,BOOKS_AND_REFERENCE,4.2,20,3400000.0,1000.0,0,0.0,1,Books & Reference,2015-06-08,4.6.1,1.6 and up,7,Books & Reference,0,2015-06-08,-1157
8268,5942,FAMILY,4.3,166312,91000000.0,5000000.0,0,0.0,4,Role Playing,2018-07-31,1.4.0,4.4 and up,36,Role Playing,2,2018-07-31,-8
8269,8891,TOOLS,4.1,46,6100000.0,1000.0,0,0.0,1,Tools,2016-09-21,4.0.6,4.0.3 and up,42,Tools,0,2016-09-21,-686
8270,8852,FAMILY,4.3,128,22000000.0,10000.0,0,0.0,1,Puzzle,2017-09-12,3.3.3z,4.0.3 and up,34,Puzzle,0,2017-09-12,-330
8271,2845,MAPS_AND_NAVIGATION,3.6,258,6900000.0,50000.0,0,0.0,1,Maps & Navigation,2017-12-24,2.1,4.0 and up,25,Maps & Navigation,1,2017-12-24,-227
8272,7121,GAME,4.3,264755,91000000.0,10000000.0,0,0.0,4,Action,2018-07-17,2.2.1,4.0 and up,0,Action,3,2018-07-17,-22
8273,5941,FAMILY,4.6,2354042,72000000.0,50000000.0,0,0.0,2,Role Playing,2018-07-03,4.2.0,4.0.3 and up,36,Role Playing,3,2018-07-03,-36
8274,2842,TRAVEL_AND_LOCAL,4.4,6895,10000000.0,500000.0,0,0.0,1,Travel & Local,2018-05-15,5.11.3.1,4.1 and up,43,Travel & Local,1,2018-05-15,-85
8275,2843,FAMILY,5.0,22,2200000.0,100.0,0,0.0,3,Entertainment,2017-11-02,1.4,4.4 and up,17,Entertainment,0,2017-11-02,-279
8276,7445,FAMILY,4.4,160,8500000.0,5000.0,0,0.0,1,Entertainment,2017-03-11,5.1,4.1 and up,17,Entertainment,0,2017-03-11,-515
8277,4277,NEWS_AND_MAGAZINES,4.5,1440,12000000.0,100000.0,0,0.0,1,News & Magazines,2018-03-29,1.3.35.0,4.0 and up,29,News & Magazines,1,2018-03-29,-132
8278,6923,COMICS,4.155172413793103,1,21000000.0,50.0,0,0.0,2,Comics,2018-06-26,0.0.4,4.4 and up,12,Comics,0,2018-06-26,-43
8279,3469,FAMILY,4.7,78,11000000.0,5000.0,0,0.0,1,Education,2017-10-12,2.9.0,4.1 and up,15,Education,0,2017-10-12,-300
8280,7488,FAMILY,4.101386481802426,1,2300000.0,500.0,0,0.0,1,Entertainment,2017-11-19,1.0.1,4.0 and up,17,Entertainment,0,2017-11-19,-262
8281,2850,PHOTOGRAPHY,5.0,3,16000000.0,500.0,0,0.0,1,Photography,2018-06-14,1.0.3,4.1 and up,32,Photography,0,2018-06-14,-55
8282,2808,TRAVEL_AND_LOCAL,4.10929203539823,0,32000000.0,50.0,1,4.99,1,Travel & Local,2018-07-27,3.8.0,4.4 and up,43,Travel & Local,0,2018-07-27,-12
8283,6873,BOOKS_AND_REFERENCE,4.344444444444444,7,17000000.0,1000.0,0,0.0,1,Books & Reference,2017-02-09,1.2,4.0.3 and up,7,Books & Reference,0,2017-02-09,-545
8284,2840,MAPS_AND_NAVIGATION,3.4,59,1300000.0,10000.0,0,0.0,1,Maps & Navigation,2015-01-26,1.0,1.5 and up,25,Maps & Navigation,0,2015-01-26,-1290
8285,2847,TRAVEL_AND_LOCAL,3.1,16,18000000.0,5000.0,0,0.0,1,Travel & Local,2018-08-01,1.4.9,4.0.3 and up,43,Travel & Local,0,2018-08-01,-7
8286,2841,TRAVEL_AND_LOCAL,4.5,339,10000000.0,5000.0,1,2.99,1,Travel & Local,2018-05-13,5.11.3,4.1 and up,43,Travel & Local,0,2018-05-13,-87
8287,155,LIFESTYLE,5.0,1,1200000.0,10.0,1,3.04,1,Lifestyle,2016-05-29,1.2,2.3 and up,24,Lifestyle,0,2016-05-29,-801
8288,6098,NEWS_AND_MAGAZINES,4.3,80,8700000.0,5000.0,0,0.0,2,News & Magazines,2018-06-18,6.0.1,4.4W and up,29,News & Magazines,0,2018-06-18,-51
8289,868,AUTO_AND_VEHICLES,4.4,186648,42000000.0,10000000.0,0,0.0,1,Auto & Vehicles,2018-08-02,9.3.52,4.2 and up,4,Auto & Vehicles,3,2018-08-02,-6
8290,8908,COMMUNICATION,4.3,226541,11766705.660377359,10000000.0,0,0.0,1,Communication,2018-07-25,Varies with device,Varies with device,13,Communication,3,2018-07-25,-14
8291,9619,WEATHER,4.2,189310,38000000.0,10000000.0,0,0.0,1,Weather,2018-08-06,Varies with device,Varies with device,46,Weather,3,2018-08-06,-2
8292,9233,COMMUNICATION,4.0,74497,5300000.0,5000000.0,0,0.0,1,Communication,2018-05-19,20180518-01,4.0 and up,13,Communication,2,2018-05-19,-81
8293,3259,BOOKS_AND_REFERENCE,4.5,264260,13701160.0,10000000.0,0,0.0,1,Books & Reference,2018-06-22,Varies with device,Varies with device,7,Books & Reference,3,2018-06-22,-47
8294,1720,PHOTOGRAPHY,4.0,50109,17367665.354330707,10000000.0,0,0.0,1,Photography,2018-06-07,Varies with device,Varies with device,32,Photography,3,2018-06-07,-62
8295,7967,MAPS_AND_NAVIGATION,4.1,54034,5800000.0,5000000.0,0,0.0,4,Maps & Navigation,2018-05-30,2.1.15,4.0 and up,25,Maps & Navigation,2,2018-05-30,-70
8296,8906,GAME,3.8,47386,96000000.0,1000000.0,0,0.0,1,Racing,2018-06-06,31,4.2 and up,35,Racing,1,2018-06-06,-63
8297,1372,FAMILY,4.3,267787,21000000.0,10000000.0,0,0.0,1,Education,2018-07-30,20.7.2,4.4 and up,15,Education,3,2018-07-30,-9
8298,2631,FAMILY,4.6,401211,15975061.728395062,10000000.0,0,0.0,1,Entertainment,2018-07-18,Varies with device,Varies with device,17,Entertainment,3,2018-07-18,-21
8299,344,TOOLS,4.1,498894,10000000.0,50000000.0,0,0.0,1,Tools,2018-08-02,2.8.9.1004,4.0.3 and up,42,Tools,3,2018-08-02,-6
8300,6724,FAMILY,4.3,9149,80000000.0,1000000.0,0,0.0,1,Simulation,2017-03-15,1.3,2.3.3 and up,38,Simulation,1,2017-03-15,-511
8301,3858,TOOLS,4.3,191621,6100000.0,10000000.0,0,0.0,1,Tools,2018-05-29,1.43,4.0 and up,42,Tools,3,2018-05-29,-71
8302,9128,GAME,4.2,32849,1500000.0,1000000.0,0,0.0,1,Word,2015-09-30,2.2.13,2.3 and up,47,Word,1,2015-09-30,-1043
8303,5898,PHOTOGRAPHY,4.3,251686,31000000.0,10000000.0,0,0.0,1,Photography,2017-07-28,2.3.8.6,4.1 and up,32,Photography,3,2017-07-28,-376
8304,5144,FAMILY,4.4,252006,26000000.0,5000000.0,0,0.0,1,Simulation,2018-03-15,1.084,2.3 and up,38,Simulation,2,2018-03-15,-146
8305,2323,COMMUNICATION,4.4,483782,20000000.0,10000000.0,0,0.0,1,Communication,2018-07-29,1.286,4.1 and up,13,Communication,3,2018-07-29,-10
8306,5900,PERSONALIZATION,3.9,28694,2900000.0,1000000.0,0,0.0,1,Personalization,2018-01-14,1.4.6,4.0.3 and up,31,Personalization,1,2018-01-14,-206
8307,5668,PHOTOGRAPHY,4.3,1517395,17367665.354330707,100000000.0,0,0.0,1,Photography,2018-03-06,Varies with device,Varies with device,32,Photography,3,2018-03-06,-155
8308,6988,GAME,4.5,785622,41673684.21052632,50000000.0,0,0.0,1,Music,2018-06-29,1.35.2,4.1 and up,27,Music,3,2018-06-29,-40
8309,7320,GAME,4.3,234589,38000000.0,50000000.0,0,0.0,1,Racing,2016-11-22,1.0,2.3.3 and up,35,Racing,3,2016-11-22,-624
8310,4000,FAMILY,3.5,113183,36000000.0,5000000.0,0,0.0,1,Puzzle,2017-12-15,10.6,4.1 and up,34,Puzzle,2,2017-12-15,-236
8311,1600,GAME,4.2,951435,14000000.0,50000000.0,0,0.0,1,Racing,2018-01-17,2.2,2.1 and up,35,Racing,3,2018-01-17,-203
8312,7679,TOOLS,4.1,45610,176000.0,10000000.0,0,0.0,1,Tools,2018-01-02,1.56,1.6 and up,42,Tools,3,2018-01-02,-218
8313,8605,GAME,4.1,257531,44000000.0,10000000.0,0,0.0,2,Racing,2018-01-18,7,4.1 and up,35,Racing,3,2018-01-18,-202
8314,748,FAMILY,4.7,198480,82000000.0,5000000.0,0,0.0,1,Simulation,2018-08-03,20.0,4.1 and up,38,Simulation,2,2018-08-03,-5
8315,2486,GAME,4.5,375996,3300000.0,10000000.0,0,0.0,1,Board,2018-08-06,1.48.0,4.1 and up,6,Board,3,2018-08-06,-2
8316,7705,GAME,3.3,152102,18000000.0,10000000.0,0,0.0,4,Trivia,2018-06-30,4.16,4.1 and up,44,Trivia,3,2018-06-30,-39
8317,6467,FAMILY,4.2,17108,8300000.0,100000.0,0,0.0,1,Strategy,2016-06-23,1.3.9,2.3.3 and up,41,Strategy,1,2016-06-23,-776
8318,9400,TOOLS,4.04741144414169,4,33000.0,1000.0,0,0.0,1,Tools,2016-08-12,1.0,1.5 and up,42,Tools,0,2016-08-12,-726
8319,2866,GAME,4.3,1,14000000.0,100.0,0,0.0,1,Board,2013-12-12,1.0,2.3 and up,6,Board,0,2013-12-12,-1700
8320,4935,PRODUCTIVITY,4.2,226453,12981415.841584159,10000000.0,0,0.0,1,Productivity,2017-10-09,Varies with device,Varies with device,33,Productivity,3,2017-10-09,-303
8321,6468,FAMILY,4.6,1764,8300000.0,10000.0,1,3.99,2,Strategy,2016-06-22,1.3.8,2.3.3 and up,41,Strategy,0,2016-06-22,-777
8322,2869,MAPS_AND_NAVIGATION,4.051612903225807,9,9900000.0,500.0,0,0.0,1,Maps & Navigation,2018-08-06,13.0.0,5.0 and up,25,Maps & Navigation,0,2018-08-06,-2
8323,2873,BUSINESS,4.3,24,8000000.0,1000.0,0,0.0,1,Business,2017-10-26,6.0.8.2.GM,3.2 and up,8,Business,0,2017-10-26,-286
8324,2864,PHOTOGRAPHY,4.3,194,1500000.0,10000.0,0,0.0,1,Photography,2018-02-15,1.6.0,4.0 and up,32,Photography,0,2018-02-15,-174
8325,2862,SPORTS,4.0,1,3600000.0,100.0,0,0.0,1,Sports,2018-05-24,1.0.1,4.1 and up,40,Sports,0,2018-05-24,-76
8326,3275,TOOLS,4.7,3408,15000000.0,50000.0,0,0.0,1,Tools,2018-05-30,2.1.1,4.1 and up,42,Tools,1,2018-05-30,-70
8327,8355,LIFESTYLE,5.0,8,6700000.0,1000.0,0,0.0,1,Lifestyle,2016-05-16,0.0.4,4.1 and up,24,Lifestyle,0,2016-05-16,-814
8328,4990,PHOTOGRAPHY,4.19211356466877,1,663000.0,10.0,1,29.99,1,Photography,2014-02-18,2.0.0,4.0.3 and up,32,Photography,0,2014-02-18,-1632
8329,2861,SOCIAL,4.255598455598456,7,1400000.0,500.0,0,0.0,4,Social,2015-10-29,1.0,5.0 and up,39,Social,0,2015-10-29,-1014
8330,2870,TOOLS,4.04741144414169,2,20000000.0,100.0,0,0.0,1,Tools,2018-05-16,2.0.1,4.3 and up,42,Tools,0,2018-05-16,-84
8331,2867,BUSINESS,4.121452145214521,2,6000000.0,100.0,0,0.0,1,Business,2017-09-27,1.0,4.0.3 and up,8,Business,0,2017-09-27,-315
8332,4983,SPORTS,4.237982195845698,29,14000000.0,100.0,0,0.0,1,Sports,2018-02-18,22.0,5.0 and up,40,Sports,0,2018-02-18,-171
8333,7545,FAMILY,4.101386481802426,24,1500000.0,1000.0,0,0.0,1,Entertainment,2017-08-03,3.0,2.3 and up,17,Entertainment,0,2017-08-03,-370
8334,6643,SOCIAL,4.255598455598456,2,2300000.0,1000.0,0,0.0,1,Social,2015-05-25,1.0,2.3 and up,39,Social,0,2015-05-25,-1171
8335,2863,PARENTING,5.0,1,27000000.0,10.0,0,0.0,1,Parenting,2018-01-19,Glueboardv.6,4.2 and up,30,Parenting,0,2018-01-19,-201
8336,2871,PRODUCTIVITY,4.9,17,76000000.0,100.0,0,0.0,1,Productivity,2016-06-07,1.0.0,4.4 and up,33,Productivity,0,2016-06-07,-792
8337,2872,BUSINESS,4.121452145214521,0,15000000.0,100.0,0,0.0,1,Business,2016-01-04,1.0.9,4.0 and up,8,Business,0,2016-01-04,-947
8338,6175,LIFESTYLE,4.095555555555555,2,32000000.0,500.0,0,0.0,1,Lifestyle,2018-07-04,1.9,4.0.3 and up,24,Lifestyle,0,2018-07-04,-35
8339,2868,TOOLS,4.04741144414169,9,6300000.0,500.0,0,0.0,1,Tools,2017-08-20,1.0,4.0.3 and up,42,Tools,0,2017-08-20,-353
8340,3256,FINANCE,4.13188854489164,30,24000000.0,10000.0,0,0.0,1,Finance,2018-06-18,v1.1.6(201806181),4.1 and up,19,Finance,0,2018-06-18,-51
8341,3274,FAMILY,4.101386481802426,5,1400000.0,100.0,0,0.0,1,Entertainment,2017-09-22,1.0,2.3 and up,17,Entertainment,0,2017-09-22,-320
8342,2865,TOOLS,4.04741144414169,0,36000000.0,10.0,0,0.0,1,Tools,2018-02-23,1.0.1,4.1 and up,42,Tools,0,2018-02-23,-166
8343,7398,MAPS_AND_NAVIGATION,4.3,11100,15000000.0,500000.0,0,0.0,1,Maps & Navigation,2018-04-28,2.10.0 Summer,4.0.3 and up,25,Maps & Navigation,1,2018-04-28,-102
8344,3936,BUSINESS,4.121452145214521,0,3000000.0,50.0,0,0.0,1,Business,2018-06-18,1.0.0,4.1 and up,8,Business,0,2018-06-18,-51
8345,7155,TOOLS,4.04741144414169,2,14000000.0,5.0,0,0.0,1,Tools,2018-07-31,1.0,4.4 and up,42,Tools,0,2018-07-31,-8
8346,8649,PRODUCTIVITY,4.211396011396012,1,10000000.0,10.0,1,2.99,1,Productivity,2018-06-29,6.0,4.0.3 and up,33,Productivity,0,2018-06-29,-40
8347,6930,SOCIAL,4.0,479939,15000000.0,10000000.0,0,0.0,3,Social,2018-07-09,1.23.3.0,4.4 and up,39,Social,3,2018-07-09,-30
8348,2408,PRODUCTIVITY,4.211396011396012,0,5200000.0,10.0,1,2.99,1,Productivity,2018-05-07,3.0,4.0 and up,33,Productivity,0,2018-05-07,-93
8349,2664,TOOLS,4.04741144414169,0,2900000.0,10.0,0,0.0,1,Tools,2018-07-23,2.5,4.0 and up,42,Tools,0,2018-07-23,-16
8350,3479,TOOLS,4.5,2,3300000.0,100.0,1,3.99,1,Tools,2018-07-19,1.4,4.0.3 and up,42,Tools,0,2018-07-19,-20
8351,6472,NEWS_AND_MAGAZINES,4.1321888412017165,2,5700000.0,100.0,0,0.0,1,News & Magazines,2016-05-09,1.1,4.0.3 and up,29,News & Magazines,0,2016-05-09,-821
8352,6822,TOOLS,4.1,1648,36000000.0,500000.0,0,0.0,1,Tools,2018-07-31,9.5.8,4.1 and up,42,Tools,1,2018-07-31,-8
8353,4497,BOOKS_AND_REFERENCE,4.3,18,5700000.0,1000.0,0,0.0,1,Books & Reference,2017-07-22,1.0,4.0 and up,7,Books & Reference,0,2017-07-22,-382
8354,9401,BUSINESS,4.121452145214521,0,2900000.0,5.0,0,0.0,1,Business,2018-06-11,1.1,4.0.3 and up,8,Business,0,2018-06-11,-58
8355,793,LIFESTYLE,4.095555555555555,0,3300000.0,1.0,0,0.0,1,Lifestyle,2018-08-02,1.0,4.0 and up,24,Lifestyle,0,2018-08-02,-6
8356,3771,EVENTS,4.435555555555555,0,4500000.0,10.0,0,0.0,1,Events,2017-12-01,1.0.1,4.1 and up,18,Events,0,2017-12-01,-250
8357,2554,MAPS_AND_NAVIGATION,4.5,65448,16614712.962962963,5000000.0,0,0.0,1,Maps & Navigation,2018-08-02,Varies with device,Varies with device,25,Maps & Navigation,2,2018-08-02,-6
8358,7546,COMMUNICATION,4.158662613981763,12,1600000.0,500.0,0,0.0,1,Communication,2016-07-28,3.1,2.3 and up,13,Communication,0,2016-07-28,-741
8359,3302,PRODUCTIVITY,4.211396011396012,6,2800000.0,100.0,1,0.99,1,Productivity,2018-03-26,2.0,4.1 and up,33,Productivity,0,2018-03-26,-135
8360,3335,SHOPPING,3.9,16678,16175427.860696517,5000000.0,0,0.0,1,Shopping,2018-07-25,Varies with device,Varies with device,37,Shopping,2,2018-07-25,-14
8361,2877,SHOPPING,3.7,668,1100000.0,100000.0,0,0.0,1,Shopping,2018-07-16,20.0,4.0 and up,37,Shopping,1,2018-07-16,-23
8362,6918,SHOPPING,4.2,470,4100000.0,10000.0,1,2.99,1,Shopping,2018-07-17,1.3.7,4.1 and up,37,Shopping,0,2018-07-17,-22
8363,2874,SHOPPING,3.6,38,1100000.0,10000.0,0,0.0,1,Shopping,2018-07-01,20.0,4.0 and up,37,Shopping,0,2018-07-01,-38
